bib_key,sr_id,sr_doi,refnum,year,doi,url,source,raw
Shool2025_supp_ref0372,Shool2025,10.1186/s12911-025-02954-4,372,2024,,,supp_docx,"Barlas TA, A. E.; Akturk, M.; Toruner, F. B. Credibility of ChatGPT in the assessment of obesity in type 2 diabetes according to the guidelines. International Journal of Obesity. 2024;48(2):271-5."
Shool2025_supp_ref0373,Shool2025,10.1186/s12911-025-02954-4,373,2024,,,supp_docx,"Aali AVV, D.; Arefeen, Y. I.; Hom, J.; Bluethgen, C.; Reis, E. P.; Gatidis, S.; Clifford, N.; Daws, J.; Tehrani, A. S.; Kim, J.; Chaudhari, A. S. A dataset and benchmark for hospital course summarization with adapted large language models. Journal of the American Medical Informatics Association : JAMIA. 2024."
Shool2025_supp_ref0374,Shool2025,10.1186/s12911-025-02954-4,374,2025,,,supp_docx,"Pandya SB, T. E.; Wilson, T.; Htway, Z.; Fujita, M. Decoding the NCCN Guidelines With AI: A Comparative Evaluation of ChatGPT-4.0 and Llama 2 in the Management of Thyroid Carcinoma. The American surgeon. 2025;91(1):94-8."
Shool2025_supp_ref0375,Shool2025,10.1186/s12911-025-02954-4,375,2024,,,supp_docx,"Hartman VZ, X.; Poddar, R.; McCarty, M.; Fortenko, A.; Sholle, E.; Sharma, R.; Campion, T., Jr.; Steel, P. A. D. Developing and Evaluating Large Language Model-Generated Emergency Medicine Handoff Notes. JAMA network open. 2024;7(12):e2448723."
Shool2025_supp_ref0376,Shool2025,10.1186/s12911-025-02954-4,376,2024,,,supp_docx,"Zheng CY, H.; Guo, J.; Yang, J.; Fei, P.; Yuan, Y.; Huang, D.; Huang, Y.; Peng, J.; Xie, X.; Xie, M.; Zhao, P.; Chen, L.; Zhang, M. Development and evaluation of a large language model of ophthalmology in Chinese. The British journal of ophthalmology. 2024;108(10):1390-7."
Shool2025_supp_ref0377,Shool2025,10.1186/s12911-025-02954-4,377,2024,,,supp_docx,"Ma HM, X.; Yang, C.; Niu, Q.; Gao, T.; Liu, C.; Chen, Y. Development and evaluation of a program based on a generative pre-trained transformer model from a public natural language processing platform for efficiency enhancement in post-procedural quality control of esophageal endoscopic submucosal dissection. Surgical endoscopy. 2024;38(3):1264-72."
Shool2025_supp_ref0378,Shool2025,10.1186/s12911-025-02954-4,378,2024,,,supp_docx,"Luo MJP, J.; Bi, S.; Lai, Y.; Zhao, J.; Shang, Y.; Cui, T.; Yang, Y.; Lin, Z.; Zhao, L.; Wu, X.; Lin, D.; Chen, J.; Lin, H. Development and Evaluation of a Retrieval-Augmented Large Language Model Framework for Ophthalmology. JAMA ophthalmology. 2024;142(9):798-805."
Shool2025_supp_ref0379,Shool2025,10.1186/s12911-025-02954-4,379,2024,,,supp_docx,"Singer MBF, J. J.; Chow, J.; Teng, C. C. Development and Evaluation of Aeyeconsult: A Novel Ophthalmology Chatbot Leveraging Verified Textbook Knowledge and GPT-4. Journal of surgical education. 2024;81(3):438-43."
Shool2025_supp_ref0380,Shool2025,10.1186/s12911-025-02954-4,380,2024,,,supp_docx,"Niu C, Kaviani P, Lyu Q, Kalra MK, Whitlow CT, Wang G. Development and Validation of a Dynamic-Template-Constrained Large Language Model for Generating Fully-Structured Radiology Reports. arXiv preprint arXiv:240918319. 2024."
Shool2025_supp_ref0381,Shool2025,10.1186/s12911-025-02954-4,381,2024,,,supp_docx,"Rawashdeh BK, J.; Dunn, T.; Al-Abdallat, H.; Qasem, A.; Bhatt, R.; Prasad, R.; Cooper, M. Diversifying Kidney Transplant Education: Assessing the Artificial Intelligence-Powered Capability of ChatGPT. Transpl. 2024;5(4):271-9."
Shool2025_supp_ref0382,Shool2025,10.1186/s12911-025-02954-4,382,2024,,,supp_docx,"Ghanem YKR, A. D.; Al-Houssan, A.; Saleh, Z.; Moccia, M. C.; Joshi, H.; Dumon, K. R.; Hong, Y.; Spitz, F.; Joshi, A. R.; Kwiatt, M. Dr. Google to Dr. ChatGPT: assessing the content and quality of artificial intelligence-generated medical information on appendicitis. Surgical endoscopy. 2024;38(5):2887-93."
Shool2025_supp_ref0383,Shool2025,10.1186/s12911-025-02954-4,383,2024,,,supp_docx,"Nechay TVS, A. V.; Loban, K. M.; Bogomolova, A. K.; Suglob, V. V.; Beniia, T. R. Efficacy and safety of artificial intelligence-based large language models for decision making support in herniology: evaluation by experts and general surgeons. Pirogov Russ J Surg. 2024(8):6-14."
Shool2025_supp_ref0384,Shool2025,10.1186/s12911-025-02954-4,384,2024,,,supp_docx,"Swisher ARW, A. W.; Liu, G. C.; Lee, M. K.; Carle, T. R.; Tang, D. M. Enhancing Health Literacy: Evaluating the Readability of Patient Handouts Revised by ChatGPT's Large Language Model. Otolaryngology--head and neck surgery : official journal of American Academy of Otolaryngology-Head and Neck Surgery. 2024;171(6):1751-7."
Shool2025_supp_ref0385,Shool2025,10.1186/s12911-025-02954-4,385,2024,,,supp_docx,"Han NYS, K.; Kim, M. J.; Park, B. J.; Sim, K. C.; Han, Y. E.; Sung, D. J.; Choi, J. W.; Yeom, S. K. Enhancing Oncological Surveillance Through Large Language Model-Assisted Analysis: A Comparative Study of GPT-4 and Gemini in Evaluating Oncological Issues From Serial Abdominal CT Scan Reports. Academic radiology. 2024."
Shool2025_supp_ref0386,Shool2025,10.1186/s12911-025-02954-4,386,2024,,,supp_docx,"Zhou HW, H. L.; Duan, Y. Y.; Yan, Z. N.; Luo, R.; Lv, X. X.; Xie, Y.; Zhang, J. Y.; Yang, J. M.; Xue, M. D.; Fang, Y.; Lu, L.; Liu, P. R.; Ye, Z. W. Enhancing Orthopedic Knowledge Assessments: The Performance of Specialized Generative Language Model Optimization. Current medical science. 2024;44(5):1001-5."
Shool2025_supp_ref0387,Shool2025,10.1186/s12911-025-02954-4,387,2024,,,supp_docx,"Gordon EBT, A. J.; Wingrove, P.; Sha, U. M.; Haas, B.; Kitts, A. B.; Feldman, J.; Furlan, A. Enhancing Patient Communication With Chat-GPT in Radiology: Evaluating the Efficacy and Readability of Answers to Common Imaging-Related Questions. J Am Coll Radiol. 2024;21(2):353-9."
Shool2025_supp_ref0388,Shool2025,10.1186/s12911-025-02954-4,388,2024,,,supp_docx,"Liu Y, Li Y, Wang Z, Liang X, Liu L, Wang L, et al. ER2Score: LLM-based Explainable and Customizable Metric for Assessing Radiology Reports with Reward-Control Loss. arXiv preprint arXiv:241117301. 2024."
Shool2025_supp_ref0389,Shool2025,10.1186/s12911-025-02954-4,389,2024,,,supp_docx,"Lan LY, L.; Li, J.; Hou, J.; Yan, Y.; Zhang, Y. Establishing a novel score system and using it to assess and compare the quality of ChatGPT-4 consultation with physician consultation for obstetrics and gynecology: A pilot study. International journal of gynaecology and obstetrics: the official organ of the International Federation of Gynaecology and Obstetrics. 2024."
Shool2025_supp_ref0390,Shool2025,10.1186/s12911-025-02954-4,390,2024,,,supp_docx,"Lin JCK, S. S.; Younessi, D. N.; Scott, I. U.; Gong, D. A. Ethical and Professional Decision-Making Capabilities of Artificial Intelligence Chatbots: Evaluating ChatGPT's Professional Competencies in Medicine. Medical science educator. 2024;34(2):331-3."
Shool2025_supp_ref0391,Shool2025,10.1186/s12911-025-02954-4,391,2024,,,supp_docx,"Alqudah AAA, A. J.; Baker, M.; Alnajjar, Z.; Ayasrah, I.; Ta'ani, Y.; Al Salkhadi, M.; Aljawarneh, S. Evaluating accuracy and reproducibility of ChatGPT responses to patient-based questions in Ophthalmology: An observational study. Medicine. 2024;103(32):e39120."
Shool2025_supp_ref0392,Shool2025,10.1186/s12911-025-02954-4,392,2024,,,supp_docx,"Mahjoubi MS, S.; Sheikhbahaei, S.; Jazi, A. H. D. Evaluating AI Capabilities in Bariatric Surgery: A Study on ChatGPT-4 and DALL·E 3's Recognition and Illustration Accuracy. Obesity surgery. 2024."
Shool2025_supp_ref0393,Shool2025,10.1186/s12911-025-02954-4,393,2024,,,supp_docx,"Ros-Arlanzón PP-S, A. Evaluating AI Competence in Specialized Medicine: Comparative Analysis of ChatGPT and Neurologists in a Neurology Specialist Examination in Spain. JMIR medical education. 2024;10:e56762."
Shool2025_supp_ref0394,Shool2025,10.1186/s12911-025-02954-4,394,2024,,,supp_docx,"Peng Wf, Y.; Yao, C.; Zhang, S.; Zhuo, H.; Qiu, T.; Zhang, Y.; Tang, J.; Gu, Y.; Sun, Y. Evaluating AI in medicine: a comparative analysis of expert and ChatGPT responses to colorectal cancer questions. Scientific Reports. 2024;14(1)."
Shool2025_supp_ref0395,Shool2025,10.1186/s12911-025-02954-4,395,2024,,,supp_docx,"Builoff VS, A.; Miller, R. J.; Dey, D.; Liang, J. X.; Flood, K.; Bourque, J. M.; Chareonthaitawee, P.; Phillips, L. M.; Slomka, P. J. Evaluating AI proficiency in nuclear cardiology: Large language models take on the board preparation exam. Journal of nuclear cardiology : official publication of the American Society of Nuclear Cardiology. 2024:102089."
Shool2025_supp_ref0396,Shool2025,10.1186/s12911-025-02954-4,396,2024,,,supp_docx,"Chen XW, L.; You, M.; Liu, W.; Fu, Y.; Xu, J.; Zhang, S.; Chen, G.; Li, K.; Li, J. Evaluating and Enhancing Large Language Models' Performance in Domain-Specific Medicine: Development and Usability Study With DocOA. Journal of medical Internet research. 2024;26:e58158."
Shool2025_supp_ref0397,Shool2025,10.1186/s12911-025-02954-4,397,2024,,,supp_docx,"Arora SR, M.; Moe, A. T.; Giri, T.; Parrikh, K.; Challa, H. V. Evaluating Artificial Intelligence (AI)-Generated Patient Education Guides on Epilepsy: A Cross-Sectional Study of ChatGPT and Google Gemini. Cureus. 2024;16(11):e73212."
Shool2025_supp_ref0398,Shool2025,10.1186/s12911-025-02954-4,398,2024,,,supp_docx,"Al-Naser YH, F.; Ng, B.; Mountford, D.; Sharma, S.; Niure, K.; Yong-Hing, C.; Khosa, F.; Van der Pol, C. Evaluating Artificial Intelligence Competency in Education: Performance of ChatGPT-4 in the American Registry of Radiologic Technologists (ARRT) Radiography Certification Exam. Academic radiology. 2024."
Shool2025_supp_ref0399,Shool2025,10.1186/s12911-025-02954-4,399,2024,,,supp_docx,"Beaulieu-Jones BRB, M. T.; Shah, S.; Marwaha, J. S.; Lai, S. L.; Brat, G. A. Evaluating capabilities of large language models: Performance of GPT-4 on surgical knowledge assessments. Surgery. 2024;175(4):936-42."
Shool2025_supp_ref0400,Shool2025,10.1186/s12911-025-02954-4,400,2024,,,supp_docx,"Amaral JZS, R. J.; Martin, B. M.; Taylor, T.; Touban, B.; McGraw-Heinrich, J.; McKay, S. D.; Rosenfeld, S. B.; Smith, B. G. Evaluating Chat Generative Pre-trained Transformer Responses to Common Pediatric In-toeing Questions. Journal of pediatric orthopedics. 2024;44(7):e592-e7."
Shool2025_supp_ref0401,Shool2025,10.1186/s12911-025-02954-4,401,2024,,,supp_docx,"Lee TJR, A. K.; Campbell, D. J.; Radfar, N.; Dayal, M.; Khrais, A. Evaluating ChatGPT-3.5 and ChatGPT-4.0 Responses on Hyperlipidemia for Patient Education. Cureus. 2024;16(5):e61067."
Shool2025_supp_ref0402,Shool2025,10.1186/s12911-025-02954-4,402,2024,,,supp_docx,"Hirosawa TH, Y.; Mizuta, K.; Sakamoto, T.; Tokumasu, K.; Shimizu, T. Evaluating ChatGPT-4's Accuracy in Identifying Final Diagnoses Within Differential Diagnoses Compared With Those of Physicians: Experimental Study for Diagnostic Cases. JMIR formative research. 2024;8:e59267."
Shool2025_supp_ref0403,Shool2025,10.1186/s12911-025-02954-4,403,2024,,,supp_docx,"Sahin SE, B.; Duymaz, Y. K.; Bayram, F.; Tekin, A. M.; Topsakal, V. Evaluating ChatGPT-4's performance as a digital health advisor for otosclerosis surgery. Frontiers in surgery. 2024;11:1373843."
Shool2025_supp_ref0404,Shool2025,10.1186/s12911-025-02954-4,404,2024,,,supp_docx,"Sarangi PKD, S.; Panda, B. B.; Panda, S.; Mondal, H. Evaluating ChatGPT-4's Performance in Identifying Radiological Anatomy in FRCR Part 1 Examination Questions. Indian J Radiol Imaging. 2024."
Shool2025_supp_ref0405,Shool2025,10.1186/s12911-025-02954-4,405,2024,,,supp_docx,"Triantafyllopoulos LF, G.; Tzelves, L.; Sakagianni, A.; Verykios, V. S.; Kalles, D., editor Evaluating ChatGPT 4.0's User Satisfaction Among Doctors Across Different Medical Departments. Studies in health technology and informatics; 2024: IOS Press BV; 39176797."
Shool2025_supp_ref0406,Shool2025,10.1186/s12911-025-02954-4,406,2024,,,supp_docx,"Cakir HC, U.; Sekkeli, S.; Zerdali, E.; Sarilar, O.; Yildiz, O.; Ozgor, F. Evaluating ChatGPT ability to answer urinary tract Infection-Related questions. Infectious diseases now. 2024;54(4):104884."
Shool2025_supp_ref0407,Shool2025,10.1186/s12911-025-02954-4,407,2024,,,supp_docx,"Sina EMC, D. J.; Duffy, A.; Mandloi, S.; Benedict, P.; Farquhar, D.; Unsal, A.; Nyquist, G. Evaluating ChatGPT as a Patient Education Tool for COVID-19-Induced Olfactory Dysfunction. OTO open. 2024;8(3):e70011."
Shool2025_supp_ref0408,Shool2025,10.1186/s12911-025-02954-4,408,2024,,,supp_docx,"Ferrari-Light DM, R. E.; D'Souza, D.; Ferguson, M. K.; Harrison, S.; Madariaga, M. L.; Lee, B. E.; Moffatt-Bruce, S. D.; Kneuertz, P. J. Evaluating ChatGPT as a patient resource for frequently asked questions about lung cancer surgery-a pilot study. The Journal of thoracic and cardiovascular surgery. 2024."
Shool2025_supp_ref0409,Shool2025,10.1186/s12911-025-02954-4,409,2024,,,supp_docx,"Saba LF, C. L.; Khouri, J.; Faiman, B.; Anwer, F.; Chaulagain, C. P. Evaluating ChatGPT as an educational resource for patients with multiple myeloma: A preliminary investigation. American journal of hematology. 2024;99(6):1205-7."
Shool2025_supp_ref0410,Shool2025,10.1186/s12911-025-02954-4,410,2024,,,supp_docx,"Balas MJ, A.; Daigle, P.; Nijhawan, N.; Hussain, A.; Gill, H.; Lahaie, G. L.; Belliveau, M. J.; Crawford, S. A.; Arjmand, P.; Ing, E. B. Evaluating ChatGPT on Orbital and Oculofacial Disorders: Accuracy and Readability Insights. Ophthalmic plastic and reconstructive surgery. 2024;40(2):217-22."
Shool2025_supp_ref0411,Shool2025,10.1186/s12911-025-02954-4,411,2024,,,supp_docx,"Anaya FP, R.; Bashour, M.; Yaghmour, R.; Alameh, A.; Balakumaran, K. Evaluating ChatGPT platform in delivering heart failure educational material: A comparison with the leading national cardiology institutes. Current problems in cardiology. 2024;49(11):102797."
Shool2025_supp_ref0412,Shool2025,10.1186/s12911-025-02954-4,412,2024,,,supp_docx,"Zhou YM, C.; Szatkowski, J.; Moore, D.; Stevens, J. Evaluating ChatGPT responses in the context of a 53-year-old male with a femoral neck fracture: a qualitative analysis. Eur J Orthop Surg Traumatol. 2024;34(2):927-55."
Shool2025_supp_ref0413,Shool2025,10.1186/s12911-025-02954-4,413,2024,,,supp_docx,"Lee TJC, D. J.; Rao, A. K.; Hossain, A.; Elkattawy, O.; Radfar, N.; Lee, P.; Gardin, J. M. Evaluating ChatGPT Responses on Atrial Fibrillation for Patient Education. Cureus. 2024;16(6):e61680."
Shool2025_supp_ref0414,Shool2025,10.1186/s12911-025-02954-4,414,2024,,,supp_docx,"Campbell DJE, L. E.; Sina, E. M.; Mastrolonardo, E. V.; Alapati, R.; Amin, D. R.; Cottrill, E. E. Evaluating ChatGPT Responses on Thyroid Nodules for Patient Education. Thyroid : official journal of the American Thyroid Association. 2024;34(3):371-7."
Shool2025_supp_ref0415,Shool2025,10.1186/s12911-025-02954-4,415,2024,,,supp_docx,"Hu XN, M.; Kienzle, A.; Braun, K.; Back, D. A.; Gwinner, C.; Renz, N.; Stoeckle, U.; Trampuz, A.; Meller, S. Evaluating ChatGPT responses to frequently asked patient questions regarding periprosthetic joint infection after total hip and knee arthroplasty. Digit Health. 2024;10:20552076241272620."
Shool2025_supp_ref0416,Shool2025,10.1186/s12911-025-02954-4,416,2024,,,supp_docx,"Pandey VKM, A.; Mohanti, B. K.; Bansal, K.; Rastogi, K. Evaluating ChatGPT to test its robustness as an interactive information database of radiation oncology and to assess its responses to common queries from radiotherapy patients: A single institution investigation. Cancer radiotherapie : journal de la Societe francaise de radiotherapie oncologique. 2024;28(3):258-64."
Shool2025_supp_ref0417,Shool2025,10.1186/s12911-025-02954-4,417,2025,,,supp_docx,"Pagano SS, L.; Michalk, K.; Schiegl, J.; Pulido, L. C.; Reinhard, J.; Maderbacher, G.; Renkawitz, T.; Schuster, M. Evaluating ChatGPT, Gemini and other Large Language Models (LLMs) in orthopaedic diagnostics: A prospective clinical study. Computational and Structural Biotechnology Journal. 2025;28:9-15."
Shool2025_supp_ref0418,Shool2025,10.1186/s12911-025-02954-4,418,2024,,,supp_docx,"Wrenn SPM, A. P.; Ponce, R. B.; Mitchell, P. M. Evaluating ChatGPT's Ability to Answer Common Patient Questions Regarding Hip Fracture. The Journal of the American Academy of Orthopaedic Surgeons. 2024;32(14):656-9."
Shool2025_supp_ref0419,Shool2025,10.1186/s12911-025-02954-4,419,2024,,,supp_docx,"Posner KMB, C.; Basralian, G.; Chester, G.; Zeiman, M.; O'Malley, G. R.; Klein, G. R. Evaluating ChatGPT's Capabilities on Orthopedic Training Examinations: An Analysis of New Image Processing Features. Cureus. 2024;16(3):e55945."
Shool2025_supp_ref0420,Shool2025,10.1186/s12911-025-02954-4,420,2025,,,supp_docx,"Ramadan SM, A.; Chen, P. C.; Bauman, G.; Velker, V.; Ahmad, B.; Arifin, A. J.; Nguyen, T. K.; Palma, D.; Goodman, C. D. Evaluating ChatGPT's competency in radiation oncology: A comprehensive assessment across clinical scenarios. Radiotherapy and oncology : journal of the European Society for Therapeutic Radiology and Oncology. 2025;202:110645."
Shool2025_supp_ref0421,Shool2025,10.1186/s12911-025-02954-4,421,2024,,,supp_docx,"Gupta AA-K, H. Evaluating ChatGPT's Diagnostic Accuracy in Detecting Fundus Images. Cureus. 2024;16(11):e73660."
Shool2025_supp_ref0422,Shool2025,10.1186/s12911-025-02954-4,422,2024,,,supp_docx,"Kaneda YT, A.; Tomoyose, R.; Takita, M.; Hamaki, T.; Tanimoto, T.; Ozaki, A. Evaluating ChatGPT's effectiveness and tendencies in Japanese internal medicine. Journal of evaluation in clinical practice. 2024;30(6):1017-23."
Shool2025_supp_ref0423,Shool2025,10.1186/s12911-025-02954-4,423,2024,,,supp_docx,"Ahmed HST, C. J. Evaluating ChatGPT's efficacy and readability to common pediatric ophthalmology and strabismus-related questions. European journal of ophthalmology. 2024:11206721241272251."
Shool2025_supp_ref0424,Shool2025,10.1186/s12911-025-02954-4,424,2024,,,supp_docx,"Sheikh MSB, E. F.; Miao, J.; Thongprayoon, C.; Gregoire, J. R.; Dreesman, B.; Erickson, S. B.; Craici, I. M.; Cheungpasitporn, W. Evaluating ChatGPT's efficacy in assessing the safety of non-prescription medications and supplements in patients with kidney disease. Digit Health. 2024;10:20552076241248082."
Shool2025_supp_ref0425,Shool2025,10.1186/s12911-025-02954-4,425,2024,,,supp_docx,"Ye FZ, H.; Luo, X.; Wu, T.; Yang, Q.; Shi, Z. Evaluating ChatGPT's Performance in Answering Questions About Allergic Rhinitis and Chronic Rhinosinusitis. Otolaryngology--head and neck surgery : official journal of American Academy of Otolaryngology-Head and Neck Surgery. 2024;171(2):571-7."
